node1	node2	node1_OG	node2_OG	combined_score
YWHAB	AKT1	14036	14328	0.693
YWHAB	CSNK1E	14036	14325	0.908
YWHAB	CSNK1D	14036	14325	0.912
YWHAB	YWHAQ	14036	14036	0.978
YWHAB	YWHAZ	14036	14036	0.992
YWHAQ	PFN1	14036	13571	0.456
YWHAQ	DDIT4	14036	10583	0.537
YWHAQ	PSEN1	14036	12923	0.552
YWHAQ	EEF1A1	14036	14203	0.476
YWHAQ	PSEN2	14036	12923	0.484
YWHAQ	YWHAB	14036	14036	0.978
YWHAQ	CTTN	14036	8456	0.492
YWHAQ	PRKCZ	14036	14328	0.424
YWHAQ	RHOA	14036	14315	0.435
YWHAQ	AKT1	14036	14328	0.628
YWHAQ	CSNK1E	14036	14325	0.908
YWHAQ	CSNK1D	14036	14325	0.912
YWHAQ	YWHAZ	14036	14036	0.988
YWHAZ	LGALS1	14036	13980	0.528
YWHAZ	EEF1A2	14036	14203	0.403
YWHAZ	PFN1	14036	13571	0.640
YWHAZ	CCND1	14036	14197	0.507
YWHAZ	CTSD	14036	14043	0.529
YWHAZ	RAP1B	14036	14321	0.662
YWHAZ	ALDH2	14036	14244	0.485
YWHAZ	RPL8	14036	13621	0.536
YWHAZ	PRKCI	14036	14328	0.515
YWHAZ	DDIT4	14036	10583	0.777
YWHAZ	RPL4	14036	12787	0.571
YWHAZ	CALML3	14036	14323	0.811
YWHAZ	AZIN1	14036	13817	0.447
YWHAZ	EEF1A1	14036	14203	0.591
YWHAZ	RAP1A	14036	14321	0.783
YWHAZ	FLNA	14036	13930	0.538
YWHAZ	YWHAB	14036	14036	0.992
YWHAZ	PRKCZ	14036	14328	0.643
YWHAZ	YWHAQ	14036	14036	0.988
YWHAZ	RAN	14036	14315	0.408
YWHAZ	TPT1	14036	12477	0.422
YWHAZ	RPS18	14036	12893	0.512
YWHAZ	BCAR1	14036	12813	0.516
YWHAZ	CSDE1	14036	11219	0.530
YWHAZ	RACK1	14036	14102	0.645
YWHAZ	RHOA	14036	14315	0.687
YWHAZ	LAPTM4B	14036	12903	0.690
YWHAZ	AKT1	14036	14328	0.851
YWHAZ	CSNK1E	14036	14325	0.909
YWHAZ	CSNK1D	14036	14325	0.937
